Country,Type,Parent,Capacity (GW)
United Kingdom,Wind,E.ON UK Renewables Ltd,0.6332000000000001
United Kingdom,Wind,Equinor ASA,0.614
United Kingdom,Wind,Equitix Investment Management Ltd,0.60261
United Kingdom,Wind,TotalEnergies SE,0.54825
United Kingdom,Wind,Greencoat UK Wind,0.5468999999999999
United Kingdom,Wind,EDF Renewables,0.5189
United Kingdom,Wind,Ventient Energy,0.5015999999999999
United Kingdom,Wind,Fred Olsen Renewables AB,0.49760000000000004
United Kingdom,Wind,Global Infrastructure Partners,0.45066
United Kingdom,Wind,Ignitis Grupe AB,0.441
United Kingdom,Wind,Ocean Winds SL,0.441
United Kingdom,Wind,AXA IM Alts,0.33
United Kingdom,Wind,Crédit Agricole Assurances,0.33
United Kingdom,Wind,OnPath Energy Ltd,0.2487
United Kingdom,Wind,Others,4.86562
United States,Bioenergy,International Paper Co,1.3088
United States,Bioenergy,Koch Industries Inc,0.5592
United States,Bioenergy,EQT AB,0.5561666666666666
United States,Bioenergy,Westrock Co,0.533
United States,Bioenergy,Paper Excellence BV,0.526
United States,Bioenergy,Wheelabrator Technologies Holdings Inc,0.439
United States,Bioenergy,GIC Pte Ltd,0.3066666666666667
United States,Bioenergy,Packaging Corporation of America,0.2645
United States,Bioenergy,Solid Waste Authority of Palm Beach County Co,0.254
United States,Bioenergy,Smurfit Westrock PLC,0.24869999999999998
United States,Bioenergy,Dominion Energy Inc,0.213
United States,Bioenergy,Sappi Ltd,0.1953
United States,Bioenergy,DTE Energy Co,0.181
United States,Bioenergy,Clearwater Paper Corp,0.1675
United States,Bioenergy,Billerud AB,0.155
United States,Bioenergy,Sierra Pacific Industries Inc,0.15080000000000002
United States,Bioenergy,Unknown,0.1429
United States,Bioenergy,New Hope Power Co,0.129
United States,Bioenergy,City of Gainesville,0.116
United States,Bioenergy,Austin Energy Corp,0.114
United States,Bioenergy,Graphic Packaging Holding Co,0.11
United States,Bioenergy,Others,3.555766666666667
United States,Coal,Duke Energy Corp,15.03077843966034
United States,Coal,American Electric Power Company Inc,10.569397
United States,Coal,Southern Co,9.777336
United States,Coal,Vistra Corp,9.0852
United States,Coal,Berkshire Hathaway Inc,7.612996664535465
United States,Coal,Tennessee Valley Authority,7.130199999999999
United States,Coal,NRG Energy Inc,6.333
United States,Coal,Evergy Inc,6.1233580000000005
United States,Coal,PPL Corp,5.335
United States,Coal,Dominion Energy Inc,4.5762
United States,Coal,Xcel Energy Inc,4.3471882
United States,Coal,DTE Energy Co,3.8473650000000004
United States,Coal,South Carolina Public Service Authority,3.6501
United States,Coal,Talen Energy Corp,3.63194
United States,Coal,Union Electric Co,3.4888000000000003
United States,Coal,FirstEnergy Corp,3.204
United States,Coal,WEC Energy Group Inc,2.8827657999999996
United States,Coal,Basin Electric Power Cooperative,2.7302799999999996
United States,Coal,Commercial Development Company Inc,2.6
United States,Coal,OGE Energy Corp,2.06
United States,Coal,Unknown,1.3196597814185813
United States,Coal,Others,68.87364491438562
United States,Geothermal,Calpine Corp,1.163
United States,Geothermal,Ormat Technology Inc,0.747
United States,Geothermal,Unknown,0.397
United States,Geothermal,CalEnergy Operating Corp,0.381
United States,Geothermal,Atlantica Sustainable Infrastructure,0.27
United States,Geothermal,Geysers Power Co LLC,0.2
United States,Geothermal,ORCAL Geothermal Inc,0.074
United States,Geothermal,Terra-Gen,0.065
United States,Geothermal,Baseload Clean Energy Partners,0.055
United States,Geothermal,EnergySource,0.055
United States,Geothermal,US Geothermal Inc,0.051
United States,Geothermal,Cyrq Energy,0.048
United States,Geothermal,PacifiCorp,0.045
United States,Geothermal,Puna Geothermal Venture,0.038
United States,Geothermal,Steamboat Development Corp,0.036
United States,Geothermal,Amor 9 LLC,0.026
United States,Geothermal,Tungsten Mountain,0.026
United States,Geothermal,Zanskar Geothermal & Minerals,0.019
United States,Geothermal,Thermo No 1 BE 01 LLC,0.014
United States,Geothermal,USG Nevada LLC,0.012
United States,Geothermal,Amedee Gethrm Venture I LP,0.004
United States,Geothermal,Others,0.0075
United States,Hydropower,US Bureau of Reclamation,14.739
United States,Hydropower,US Army Corps of Engineers - Portland District,5.442
United States,Hydropower,Tennessee Valley Authority (TVA),4.989
United States,Hydropower,New York Power Authority,4.581
United States,Hydropower,US Army Corps of Engineers - Walla Walla District,4.489
United States,Hydropower,Duke Energy Carolinas LLC,3.704
United States,Hydropower,Pacific Gas and Electric Co,3.348
United States,Hydropower,US Army Corps of Engineers - Seattle District,2.981
United States,Hydropower,US Army Corps of Engineers - Omaha District,2.539
United States,Hydropower,Grant County Public Utility District,2.17
United States,Hydropower,Brookfield Renewable Partners LP,1.998
United States,Hydropower,Dominion Energy Inc,1.9952
United States,Hydropower,California Department of Water Resources,1.983
United States,Hydropower,Seattle City Light,1.958
United States,Hydropower,Chelan County Public Utility District,1.929
United States,Hydropower,Alabama Power Co,1.731
United States,Hydropower,Idaho Power Co,1.715
United States,Hydropower,LS Power Development LLC,1.6628
United States,Hydropower,Constellation Energy Corp,1.603
United States,Hydropower,US Army Corps of Engineers - Savannah District,1.41
United States,Hydropower,Unknown,0.079
United States,Hydropower,Others,28.347
United States,Nuclear,Exelon Corp,18.845
United States,Nuclear,Tennessee Valley Authority,8.624
United States,Nuclear,Georgia Power Co,6.79
United States,Nuclear,Duke Energy Corp,5.112
United States,Nuclear,PSEG Power Inc,5.106
United States,Nuclear,Arizona Public Service Co,4.242
United States,Nuclear,Dominion Resources Inc,3.978
United States,Nuclear,Florida Power & Light Co,3.753
United States,Nuclear,Progress Energy Carolinas Inc,3.71
United States,Nuclear,Constellation Energy Corp,2.708
United States,Nuclear,PPL CORP (former Pennsylvania Power & Light CO (PP&L)),2.66
United States,Nuclear,Nextera Energy Resources LLC,2.576
United States,Nuclear,Luminant Generation Company LLC,2.509
United States,Nuclear,Pacific Gas and Electric Co,2.394
United States,Nuclear,American Electric Power Company Inc,2.362
United States,Nuclear,Cleveland Electric Illuminating Co,2.228
United States,Nuclear,Virginia Electric and Power Co,2.001
United States,Nuclear,Entergy Arkansas Inc,1.968
United States,Nuclear,Alabama Power,1.846
United States,Nuclear,Xcel Energy Inc,1.817
United States,Nuclear,Others,17.246
United States,Oil and gas,Constellation Energy Corp,32.7139024
United States,Oil and gas,NextEra Energy Inc,28.2269
United States,Oil and gas,Vistra Corp,27.546
United States,Oil and gas,Southern Co,25.3291505
United States,Oil and gas,Duke Energy Corp,24.820249500000003
United States,Oil and gas,Entergy Corp,20.5835
United States,Oil and gas,LS Power Development LLC,14.9275
United States,Oil and gas,Berkshire Hathaway Inc,13.950218000000001
United States,Oil and gas,Tennessee Valley Authority,13.8497
United States,Oil and gas,Dominion Energy Inc,12.078
United States,Oil and gas,Xcel Energy Inc,10.2834
United States,Oil and gas,American Electric Power Company Inc,8.5815
United States,Oil and gas,Talen Energy Corp,7.3936
United States,Oil and gas,Midwood Holdings LLC,7.062
United States,Oil and gas,Salt River Project,6.6338
United States,Oil and gas,Capital Power Corp,6.223
United States,Oil and gas,NRG Energy Inc,6.20164
United States,Oil and gas,Oglethorpe Power Corp,5.871
United States,Oil and gas,OGE Energy Corp,5.32139
United States,Oil and gas,Emera Inc,5.039
United States,Oil and gas,Unknown,1.598318888888889
United States,Oil and gas,Others,264.37948871111115
United States,Utility-scale solar,Unknown,20.23151
United States,Utility-scale solar,NextEra Energy Inc,12.847299999999999
United States,Utility-scale solar,Florida Power & Light Co,5.052
United States,Utility-scale solar,Duke Energy Corp,3.718644117647059
United States,Utility-scale solar,Consolidated Edison Development Inc.,3.1311999999999998
United States,Utility-scale solar,Invenergy LLC,3.061
United States,Utility-scale solar,Dominion Energy Inc,2.972885294117647
United States,Utility-scale solar,Clearway Energy Group LLC,2.642755
United States,Utility-scale solar,DE Shaw Renewable Investments (DESRI),2.4539
United States,Utility-scale solar,EDF Renewables,2.3423499999999997
United States,Utility-scale solar,Intersect Power,2.328827450980392
United States,Utility-scale solar,EDPR Renewable Energy Sources of Greece 1 Sole Proprietorship,2.2506999999999997
United States,Utility-scale solar,Lightsource BP,2.1856999999999998
United States,Utility-scale solar,Ørsted A/S,2.098
United States,Utility-scale solar,AES Corp,2.0656
United States,Utility-scale solar,Silicon Ranch Corp,2.0213
United States,Utility-scale solar,ENGIE SA,1.7915
United States,Utility-scale solar,National Grid Renewables,1.667
United States,Utility-scale solar,Southern Power Co,1.624453
United States,Utility-scale solar,Capital Dynamics Inc,1.41085
United States,Utility-scale solar,BHE Solar LLC,1.3215
United States,Utility-scale solar,Others,72.6044591372549
United States,Wind,NextEra Energy Inc,24.5604
United States,Wind,Avangrid Renewables,8.0938
United States,Wind,MidAmerican Energy Co,7.4865
United States,Wind,EDPR Renewable Energy Sources of Greece 1 Sole Proprietorship,7.46566
United States,Wind,Enel Green Power SpA,7.05701
United States,Wind,RWE Renewables,4.97895
United States,Wind,Xcel Energy Inc,4.4685
United States,Wind,Invenergy LLC,4.25356
United States,Wind,EDF Renewables,4.2497
United States,Wind,Pattern Energy,3.6119
United States,Wind,Duke Energy Corp,3.30392
United States,Wind,Clearway Energy Group LLC,2.9148333333333336
United States,Wind,Ørsted A/S,2.8335500000000002
United States,Wind,PacifiCorp,2.6189
United States,Wind,AEP Renewables,2.47835
United States,Wind,Southern Power Co,2.3358600000000003
United States,Wind,Engie North America Inc,2.3182
United States,Wind,BHE Renewables LLC,2.3103000000000002
United States,Wind,Unknown,2.2553333333333336
United States,Wind,AES Corp,1.9467
United States,Wind,Alliant Energy Corp,1.8349000000000002
United States,Wind,Others,55.16454933333333
Uruguay,Bioenergy,UPM-Kymmene Oyj,0.4277
Uruguay,Bioenergy,Empresas Copec SA,0.09
Uruguay,Bioenergy,Stora Enso Oyj,0.09
Uruguay,Bioenergy,Unknown,0.024
Uruguay,Bioenergy,Bioener SA,0.012
Uruguay,Bioenergy,BTG Pactual G7 Holding SA,0.006
Uruguay,Bioenergy,Province of British Columbia,0.006
Uruguay,Bioenergy,Administracion Nacional de Combustibles Alcohol y Portland,0.005
Uruguay,Bioenergy,Petróleos de Venezuela SA,0.005
Uruguay,Hydropower,Comisión Técnica Mixta (CTM),0.945
Uruguay,Hydropower,UTE,0.593
Uruguay,Oil and gas,Administracion Nacional De Usinas y Trasmisiones Eléctricas,1.1022
Uruguay,Utility-scale solar,Unknown,0.09661703703703704
Uruguay,Utility-scale solar,Atlas Renewable Energy,0.065946
Uruguay,Utility-scale solar,Invenergy LLC,0.056549999999999996
Uruguay,Utility-scale solar,Administración Nacional de Usinas y Transmisiones Eléctricas CO LTD,0.03069037037037037
Uruguay,Utility-scale solar,Sky Solar Holdings Ltd,0.02625
Uruguay,Utility-scale solar,Solarpack,0.02262
Uruguay,Utility-scale solar,Solaria Energía y Medio Ambiente SA,0.009657
Uruguay,Utility-scale solar,Tecnova Renovables,0.00885
Uruguay,Wind,Unknown,0.2378
Uruguay,Wind,Administracion Nacional De Usinas y Trasmisiones Eléctricas,0.20725
Uruguay,Wind,Nordex,0.1416
Uruguay,Wind,Akuo Energy SAS,0.1415
Uruguay,Wind,Cubico Sustainable Investments,0.141
Uruguay,Wind,Atlantica Sustainable Infrastructure Ltd,0.1
Uruguay,Wind,Invenergy LLC,0.07
Uruguay,Wind,SOWITEC Group,0.0528
Uruguay,Wind,Abengoa SA,0.05
Uruguay,Wind,Alarde GmbH & Co KG,0.05
Uruguay,Wind,Luz de Rio SA,0.05
Uruguay,Wind,PlusPetrol SA,0.05
Uruguay,Wind,Cobra Group,0.0492
Uruguay,Wind,Grupo Fortuny,0.038
Uruguay,Wind,Eletrobras SA,0.032549999999999996
Uruguay,Wind,Banco Bilbao Vizcaya Argentaria SA (BBVA),0.0175
Uruguay,Wind,China Co-financing Fund for Latin America and the Caribbean (China - LAC Cooperation Fund),0.0175
Uruguay,Wind,Inter-American Investment Corporation (IIC),0.0175
Uruguay,Wind,Sudestada,0.0172
Uruguay,Wind,Nuevo Manantial SA,0.014
Uruguay,Wind,Barraca Deambrosi SA,0.0025
Uruguay,Wind,Others,0.0375
Uzbekistan,Coal,Central Asia Energy LLC,1.05
Uzbekistan,Coal,JSC Uzbekenergo,1.05
Uzbekistan,Coal,Thermal Power Stations JSC,0.286
Uzbekistan,Hydropower,JSC Uzbekgidroenergo,1.676
Uzbekistan,Hydropower,JSC Uzbekenergo,0.189
Uzbekistan,Hydropower,Uzbekhydroenergo JSC,0.037
Uzbekistan,Oil and gas,Thermal Power Stations JSC,10.4311
Uzbekistan,Oil and gas,Aksa Enerji Uretim AŞ,1.17
Uzbekistan,Oil and gas,Silk Road Fund,0.735
Uzbekistan,Oil and gas,Cengiz Holding AS,0.46
Uzbekistan,Oil and gas,ACWA Power Co,0.39
Uzbekistan,Oil and gas,The Silk Road Fund Co Ltd,0.375
Uzbekistan,Oil and gas,Abu Dhabi National Energy Company PJSC,0.36
Uzbekistan,Oil and gas,Mubadala Investment Company PJSC,0.36
Uzbekistan,Oil and gas,Odaş Elektrik Üretim Sanayi Ticaret AŞ,0.174
Uzbekistan,Oil and gas,Kor-Uz Gas Chemical Investment Ltd,0.0484
Uzbekistan,Oil and gas,Uzbekneftegaz JSC,0.0484
Uzbekistan,Utility-scale solar,China Gezhouba Group Oversea Investment Co Ltd,0.9370967741935485
Uzbekistan,Utility-scale solar,Masdar Clean Energy,0.5261612903225806
Uzbekistan,Utility-scale solar,Abu Dhabi Future Energy Co,0.25
Uzbekistan,Utility-scale solar,China Datang Overseas Investment Co Ltd,0.24645645161290325
Uzbekistan,Utility-scale solar,ACWA Power Co,0.1874193548387097
Uzbekistan,Utility-scale solar,Total Eren SA,0.1
Uzbekistan,Utility-scale solar,Voltalia SA,0.1
Uzbekistan,Utility-scale solar,Unknown,0.0707
Uzbekistan,Wind,ACWA Power Co,0.75
Uzbekistan,Wind,Masdar Clean Energy,0.5
Uzbekistan,Wind,China Southern Power Grid International (HK) Co Ltd,0.35
Vanuatu,Utility-scale solar,UNELCO Engie CO LTD,0.0009570000000000001
Vanuatu,Wind,UNELCO Engie CO LTD,0.0034
Venezuela,Hydropower,Corporación Eléctrica Nacional SA,16.01
Venezuela,Oil and gas,Corporación Eléctrica Nacional (Venezuela) SA,1.913
Venezuela,Oil and gas,Petróleos de Venezuela SA,0.41960000000000003
Venezuela,Utility-scale solar,Unknown,0.013900000000000001
Vietnam,Bioenergy,Unknown,0.196
Vietnam,Bioenergy,Quang Ngai Sugar Joint Stock Company JSC,0.095
Vietnam,Bioenergy,Thien Y Energy Environmental JSC,0.09
Vietnam,Bioenergy,eRex Co Ltd,0.07
Vietnam,Bioenergy,KCP Ltd,0.03
Vietnam,Bioenergy,China Everbright International Co Ltd,0.012
Vietnam,Coal,Vietnam Electricity LLC,9.088
Vietnam,Coal,PetroVietnam Power Corporation JSC,3.6
Vietnam,Coal,Government of Vietnam,2.169105
Vietnam,Coal,CLP Holdings Ltd,1.32
Vietnam,Coal,Power Generation 3 JSC,1.244
Vietnam,Coal,Malakoff Corporation Bhd,1.2
Vietnam,Coal,Quang Ninh Thermal Power JSC,1.2
Vietnam,Coal,Pha Lai Thermal Power JSC,1.04
Vietnam,Coal,Sumitomo Corp,0.716
Vietnam,Coal,Korea Electric Power Corp,0.66
Vietnam,Coal,Indenelem establishment,0.6324
Vietnam,Coal,China Power Engineering Consulting Group Co Ltd,0.6
Vietnam,Coal,China Southern Power Grid Co Ltd,0.6
Vietnam,Coal,Geleximco Group JSC,0.6
Vietnam,Coal,JAKS Resources Bhd,0.6
Vietnam,Coal,Marubeni Corp,0.528
Vietnam,Coal,POSCO International Corp,0.372
Vietnam,Coal,Aboitiz Power Corp,0.358
Vietnam,Coal,Electricity Generating Authority of Thailand,0.358
Vietnam,Coal,China Investment Corp,0.2356
Vietnam,Coal,Others,1.257385
Vietnam,Hydropower,Vietnam Electricity (EVN),11.447
Vietnam,Hydropower,Vietnam Electricity LLC,1.24366
Vietnam,Hydropower,Unknown,0.397
Vietnam,Hydropower,Nam Chien Hydropower JSC,0.2
Vietnam,Hydropower,PetroVietnam Power Corporation JSC,0.18
Vietnam,Hydropower,Central Hydropower JSC (EVNCHP),0.17
Vietnam,Hydropower,Vinh Son – Song Hinh Hydropower JSC,0.154
Vietnam,Hydropower,Vinacomin Power,0.15
Vietnam,Hydropower,IDICO,0.148
Vietnam,Hydropower,Construction Corporation No.1 Co Ltd,0.144
Vietnam,Hydropower,Ha Do Group,0.143
Vietnam,Hydropower,Hoang Anh Thanh Hoa Hydroelectric JSC,0.14
Vietnam,Hydropower,PV Power,0.125
Vietnam,Hydropower,Thac Ba Hydropower JSC,0.12
Vietnam,Hydropower,Bitexco Group,0.11
Vietnam,Hydropower,Se San 3A Power Investment and Development JSC,0.108
Vietnam,Hydropower,Viet Nam Power Development,0.1
Vietnam,Hydropower,Vietnam Construction Import Export JSC,0.097
Vietnam,Hydropower,Bac Ha Hydropower,0.09
Vietnam,Hydropower,Northern Electronics Development and Investment Co,0.084
Vietnam,Hydropower,Song Da 4,0.084
Vietnam,Hydropower,Others,2.50764
Vietnam,Oil and gas,Power Generation 3 JSC,2.93
Vietnam,Oil and gas,PetroVietnam Power Corporation JSC,2.839
Vietnam,Oil and gas,Vietnam Electricity LLC,2.126
Vietnam,Oil and gas,Vietnam Oil and Gas Group Co,1.5
Vietnam,Oil and gas,The Central Trading & Development Group Corp,0.375
Vietnam,Utility-scale solar,Unknown,5.145631345381527
Vietnam,Utility-scale solar,Super Energy Corporation PCL,1.0074630923694778
Vietnam,Utility-scale solar,Trungnam Group,0.795925
Vietnam,Utility-scale solar,B.Grimm Power PCL,0.6971118353413654
Vietnam,Utility-scale solar,Xuan Thien Group JSC,0.5
Vietnam,Utility-scale solar,Sao Mai Group (ASM),0.40442913654618473
Vietnam,Utility-scale solar,Xuan Cau Co Ltd,0.36335199999999995
Vietnam,Utility-scale solar,Xuan Cau Holdings,0.26413253012048193
Vietnam,Utility-scale solar,Hanwha – Bamboo Capital Group Bang Duong Energy JSC,0.23886831325301205
Vietnam,Utility-scale solar,Xinghai Group,0.23055220883534136
Vietnam,Utility-scale solar,A Chau Industrial Technology JSC,0.212925
Vietnam,Utility-scale solar,ACEN Corp,0.1921831325301205
Vietnam,Utility-scale solar,Loc Ninh 4 Energy JSC,0.1844417670682731
Vietnam,Utility-scale solar,BCG Energy JSC,0.1827
Vietnam,Utility-scale solar,Vietnam Electricity LLC,0.17313
Vietnam,Utility-scale solar,BIM Energy,0.14355
Vietnam,Utility-scale solar,Gulf Development PCL,0.136677
Vietnam,Utility-scale solar,Clean Energy Vision Development JSC,0.12528
Vietnam,Utility-scale solar,Truong Thanh Vietnam Group JSC,0.11850383534136547
Vietnam,Utility-scale solar,Gia Lai Electricity JSC,0.10978534136546185
Vietnam,Utility-scale solar,Tasco Energy JSC,0.10614
Vietnam,Utility-scale solar,Others,3.7602096827309235
Vietnam,Wind,Unknown,2.3163
Vietnam,Wind,Trung Nam Wind Power JSC,0.4
Vietnam,Wind,Trading Construction Works Organization (WTO),0.352
Vietnam,Wind,Trungnam Group,0.298
Vietnam,Wind,AC Energy CORP (ACEN),0.254
Vietnam,Wind,The Blue Circle,0.216
Vietnam,Wind,Gai Lai Electricity JSC (GEC),0.2
Vietnam,Wind,TRE Group,0.2
Vietnam,Wind,Vietnam Electricity LLC,0.127
Vietnam,Wind,AMI Renewables,0.126
Vietnam,Wind,T&T Group,0.124
Vietnam,Wind,Song Lam Investment Hydropower JSC,0.115
Vietnam,Wind,Bac Phuong Energy JSC,0.1
Vietnam,Wind,Phuong Anh International JSC,0.1
Vietnam,Wind,Cong Ly Construction - Trading - Tourism Co Ltd,0.099
Vietnam,Wind,Pacific Group JSC,0.09
Vietnam,Wind,BIM Group,0.088
Vietnam,Wind,Sermsang Power Corporation PLC,0.088
Vietnam,Wind,Power Construction JSC NO 1 (PCC1),0.0864
Vietnam,Wind,Hacom Bac Lieu Energy JSC,0.08
Vietnam,Wind,Thuan Binh Wind Power JSC,0.08
Vietnam,Wind,Others,1.5493000000000001
Virgin Islands (U.S.),Utility-scale solar,Unknown,0.013300000000000001
Virgin Islands (U.S.),Utility-scale solar,Virgin Islands Water and Power Authority,0.011508888888888888
Virgin Islands (U.S.),Utility-scale solar,BMR Energy,0.008236296296296297
Western Sahara,Oil and gas,Office National de l'Electricité et de l'Eau Potable (Morocco),0.072
Western Sahara,Utility-scale solar,ACWA Power Co,0.045675
Western Sahara,Utility-scale solar,MASEN,0.045675
Western Sahara,Utility-scale solar,Unknown,0.0011
Western Sahara,Wind,Moroccan Wind Energy Company (EEM),0.453
Western Sahara,Wind,Office National de l'Electricité et de l'Eau Potable (Morocco),0.3
Western Sahara,Wind,ENGIE SA,0.03
Western Sahara,Wind,Navera Group,0.03
Yemen,Oil and gas,Ministry of Electricity and Energy (Yemen),0.79
Yemen,Oil and gas,Public Electricity Corp,0.7898999999999999
Yemen,Oil and gas,Masila Petroleum Exploration & Production Co,0.264
Yemen,Oil and gas,Sabson Group,0.075
Yemen,Oil and gas,Al-Saadi Group,0.06
Yemen,Oil and gas,Zahid Group,0.054
